"wot_key","Shop.y","service_group","wo_type","wot_status","status_duration","time_bucket","wot_description","Project","Activity","asset_id","tag_number","serial_id","asset_description","year_num","week_num","Unit","Work.Order","Task.No.","Sequence","PC.Bus.Unit","Business.Unit","Dependency","Removal.Task","To","Overlap","Duration.x","Asset.Up","Location","Status","Status.Dt.Tm","Required.Start","Start.Time","Scheduled.Start","Start.Time.1","Scheduled.End","End.Time","End","End.Time.1","Act..End.Dttm","Actual.Start","Start.Time.2","Actual.End","End.Time.2","Act..Start.Dttm","Passive.Proj.","Scheduler","Lead.Person","Closed.Dt","Completed.Date","Est..Labor.Cost","Es..Material.Co","Est..Tools.Cost","Est..PO.cost","Schedule.Labor","Material.Cost","Tools.Cost","Purchase.cost","Act..Labor.Cost","Actual.Cost","Act..Tools.Cost","Actual.Cost.1","Downtime.hours","Failure.Date","Rate","Recover.Cost","Name","Supplier","Supp.Cntct","Claim.ID","Problem.Group","Problem","Cause","Resolution","Action","Needs.Repair","Supervisor","Labor","Tools","Inventory","Purchase.OnHand","Requirement.Ln","Requirement.Ln.1","Requirement.Ln.2","Line.No","Requirement.Ln.3","Requirement.Ln.4","Requirement.Ln.5","Requirement.Ln.6","Alert","Chargeback","Rate.Select","Rate.Set","Ret.Type","Cap.Flag","Currency","Filter.ID","Min.Cap","Amount.to","Man.Close","Custodian","Component.of","ID","Dept","WO.Job.Tmplt","WO.Task.Tmplt","Commit.Rule","Status.1","Reserve.Rule","Status.2","Priority","Business.Unit.1","Shop.x","Crew","Area.ID","Type","Last.Sent","Last.Updated","Updated.By","Last.Updt","sched_start_duration","sched_start_month","sched_start_year","pc_bus_unit","Duration.y","asset_key"
"STAUS-792-2","PERTH","DECOMM","PSTJB","PSCH",161,"90-6M","FUGRO - IMPACT AND GRINDER DEMOB",223743,"7000","25535","AU0661","AU0661","IW 07 Impact Wrench",2023,30,"STAUS",792,2,20,"B0811","BUSTR",0,NA,0,0,1,NA,"AUS00002",1,2023-02-13,"01/02/2023","12:00:00.000000AM",2023-02-01,"12:00:00.000000AM","22/02/2023","11:59:00.000000PM","22/02/2023","11:59:00.000000PM",NA,"","","","",NA,"",10,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","11/05/2023  5:54:20PM",173,2,2023,"B0811",1,"BUSTR-25535"
"STAUS-724-19","PERTH","DRILL SUPP","PSTJB","OHWP",160,"90-6M","40 Gallon Bladder",220662,"7000","18218","AU0507","AU0507","40 Gallon Bladder",2023,30,"STAUS",724,19,190,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC20",1,2023-02-14,"24/11/2022","12:00:00.000000AM",2022-11-24,"12:00:00.000000AM","23/12/2022","11:59:00.000000PM","23/12/2022","11:59:00.000000PM",NA,"13/02/2023"," 8:00:00.000000AM","14/02/2023"," 5:00:00.000000PM",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","18/07/2023  5:53:00PM",242,11,2022,"B0811",1,"BUSTR-18218"
"STAUS-819-4","PERTH","C&I","PSTJB","PSCH",134,"90-6M","9 GALLON RESERVOIR",221988,"7000","18119","AU0329","AU0329","9 GALLON RESERVOIR",2023,30,"STAUS",819,4,40,"B0811","BUSTR",0,NA,0,0,1,NA,"AUS00002",1,2023-03-12,"14/03/2023","12:00:00.000000AM",2023-03-14,"12:00:00.000000AM","31/03/2023","11:59:00.000000PM","31/03/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","18/07/2023 11:35:49PM",132,3,2023,"B0811",1,"BUSTR-18119"
"STAUS-804-50","PERTH","DRILL SUPP","PREJB","TSCD",133,"90-6M","Meas Current Meter",220132,"7000","18237","AU0527","AU0527","Meas Current Meter",2023,30,"STAUS",804,50,500,"B0811","BUSTR",0,NA,0,0,1,NA,"AGO00014",1,2023-03-13,"20/02/2023","12:00:00.000000AM",2023-02-20,"12:00:00.000000AM","10/03/2023","11:59:00.000000PM","10/03/2023","11:59:00.000000PM",NA,"","","","",NA,"",12,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","10/07/2023  6:58:31PM",154,2,2023,"B0811",20,"BUSTR-18237"
"STABO-509-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",132,"90-6M","17D CLASS 4 TORQUE TOOL POSTJOB",184031,"4260","13608","ER00030","ER00030","17D CL 4 TEST JIG",2023,30,"STABO",509,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0500",1,2023-03-14,"14/03/2023","12:00:00.000000AM",2023-03-14,"12:00:00.000000AM","04/04/2023","11:59:00.000000PM","04/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","ABO_TT17D_CL4_PST",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",132,3,2023,"B0551",1,"BUSTR-13608"
"STAUS-824-3","PERTH","C&I","NEWBD","PSCH",131,"90-6M","Chasing Drone",223873,"4000",NA,NA,NA,NA,2023,30,"STAUS",824,3,20,"B0811","",0,NA,0,0,2,NA,"",1,2023-03-15,"16/03/2023","12:00:00.000000AM",2023-03-16,"12:00:00.000000AM","22/03/2023","11:59:00.000000PM","22/03/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","11/05/2023  5:54:20PM",130,3,2023,"B0811",8,NA
"STABO-519-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",125,"90-6M","TDU Grabber (Standard / Heavy Duty)",184031,"4260","8882","BP00052","BP00052","Grabber (TDU), Standard",2023,30,"STABO",519,1,10,"B0551","BUSTR",0,NA,0,0,2.75,NA,"EMEA0081",1,2023-03-21,"21/03/2023","12:00:00.000000AM",2023-03-21,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"22/03/2023"," 8:00:00.000000AM","22/03/2023"," 5:00:00.000000PM",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_TDU_GRABBER_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",125,3,2023,"B0551",1,"BUSTR-8882"
"STABO-526-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",125,"90-6M","17H TORQUE TOOL",184031,"4260","9243","BP00430","BP00430","Torque Tool - 17H, Medium (20-500 Nm) - Manip Deployed",2023,30,"STABO",526,1,10,"B0551","BUSTR",0,NA,0,0,2.5,NA,"EMEA0500",1,2023-03-21,"21/03/2023","12:00:00.000000AM",2023-03-21,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_17H_TORQUE_TOOL_PP",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",125,3,2023,"B0551",1,"BUSTR-9243"
"STABO-527-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",125,"90-6M","17H TORQUE TOOL",184031,"4260","9062","BP00248","BP00248","Torque Tool - 17H, Medium (20-500 Nm)",2023,30,"STABO",527,1,10,"B0551","BUSTR",0,NA,0,0,2.5,NA,"EMEA0501",1,2023-03-21,"21/03/2023","12:00:00.000000AM",2023-03-21,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_17H_TORQUE_TOOL_PP",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",125,3,2023,"B0551",1,"BUSTR-9062"
"STABO-528-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",125,"90-6M","17H TORQUE TOOL",184031,"4260","9234","BP00421","BP00421","Torque Tool - Paddle, Low (Short Nose)",2023,30,"STABO",528,1,10,"B0551","BUSTR",0,NA,0,0,2,NA,"EMEA0501",1,2023-03-21,"21/03/2023","12:00:00.000000AM",2023-03-21,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_17H_TORQUE_TOOL-PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",125,3,2023,"B0551",1,"BUSTR-9234"
"STABO-529-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",125,"90-6M","Actuator Ovrrd Tool, Push/Pul",184031,"4260","8950","BP00128","BP00128","Actuator Override Tool, Push/Pull",2023,30,"STABO",529,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-03-21,"21/03/2023","12:00:00.000000AM",2023-03-21,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_AOT_PUSH_PULL",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",125,3,2023,"B0551",1,"BUSTR-8950"
"STABO-530-1","ABERDEEN","DRILL SUPP","PLAN","OPEN",125,"90-6M","SIT WO - BP00328",184031,"4260","9141","BP00328","BP00328","SIT Equipment - Hydraulic Control Panel",2023,30,"STABO",530,1,10,"B0551","BUSTR",0,NA,0,0,1,NA,"EMEA0500",1,2023-03-21,"21/03/2023","12:00:00.000000AM",2023-03-21,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"PMAHAJAN","21/03/2023  7:51:45AM",125,3,2023,"B0551",1,"BUSTR-9141"
"STAUS-827-2","PERTH","C&I","PSTJB","OPEN",122,"90-6M","ROV BASKET CAGE MOUNTED POST-JOB",222656,"7000","18274","AUX0031","AUX0031","ROV TOOLING BASKET",2023,30,"STAUS",827,2,20,"B0811","BUSTR",0,NA,0,0,1,NA,"SGP00011",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-18274"
"STAUS-827-6","PERTH","C&I","PSTJB","OPEN",122,"90-6M","ELECTRONIC TOPSIDE CONTROLLER POST-JOB",222656,"7000","18059","AU0199","AU0199","TOOLING LAPTOP KIT",2023,30,"STAUS",827,6,60,"B0811","BUSTR",0,NA,0,0,1,NA,"AGO00014",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-18059"
"STAUS-827-7","PERTH","C&I","PSTJB","OPEN",122,"90-6M","SID HOFFER POST-JOB",222656,"7000","18064","AU0209","AU0209","KIT, SPARE HOFFER FLOW METER - SID",2023,30,"STAUS",827,7,70,"B0811","BUSTR",0,NA,0,0,1,NA,"AUS00014",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-18064"
"STAUS-827-8","PERTH","C&I","PSTJB","OPEN",122,"90-6M","DUAL LINE TEST TRAY POST-JOB",222656,"7000","26516","AU0679","AU0679","Dual Line Test Tray",2023,30,"STAUS",827,8,80,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC05",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-26516"
"STAUS-827-9","PERTH","C&I","PSTJB","OPEN",122,"90-6M","9 GALLON RESERVOIR POST-JOB",222656,"7000","18119","AU0329","AU0329","9 GALLON RESERVOIR",2023,30,"STAUS",827,9,90,"B0811","BUSTR",0,NA,0,0,1,NA,"AUS00002",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-18119"
"STAUS-827-18","PERTH","C&I","PSTJB","OPEN",122,"90-6M","DUAL LINE TEST TRAY POST-JOB",222656,"7000","26516","AU0679","AU0679","Dual Line Test Tray",2023,30,"STAUS",827,18,180,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC05",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-26516"
"STAUS-827-19","PERTH","C&I","PSTJB","OPEN",122,"90-6M","ROV CAGE MOUNTED BASKET POST-JOB",222656,"7000","21912","AU0564","AU0564","ROV Cage Mount Basket",2023,30,"STAUS",827,19,190,"B0811","BUSTR",0,NA,0,0,1,NA,"SGP00007",1,2023-03-24,"24/04/2023","12:00:00.000000AM",2023-04-24,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","01/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","23/07/2023  6:57:26PM",91,4,2023,"B0811",1,"BUSTR-21912"
"STAUS-736-2","PERTH","DRILL SUPP","PSTJB","PSCH",119,"90-6M","TORQUE TOOL CLASS 5",217015,"7000","18038","AU0150","AU0150","CLASS 5 TORQUE TOOL",2023,30,"STAUS",736,2,20,"B0811","BUSTR",0,NA,0,0,4,NA,"APAC18",1,2023-03-27,"08/12/2022","12:00:00.000000AM",2022-12-08,"12:00:00.000000AM","09/01/2023","11:59:00.000000PM","01/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","CLASS5_TT_PRE_POST",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","29/05/2023 12:58:08AM",228,12,2022,"B0811",1,"BUSTR-18038"
"STLAD-224-1","LUANDA","DRILL SUPP","PSTJB","WIP",117,"90-6M","Spectrum arm SN: 06332A.152619 / 06332A.300531 to be assessed and raise requisition of spares needed for repairs",178391,"1",NA,NA,NA,NA,2023,30,"STLAD",224,1,10,"B0078","BUOII",0,NA,0,0,1,NA,"",1,2023-03-29,"14/10/2022","12:00:00.000000AM",2022-10-14,"12:00:00.000000AM","30/11/2022","11:59:00.000000PM","30/11/2022","11:59:00.000000PM",NA,"29/03/2023"," 8:00:00.000000AM","29/03/2023"," 5:00:00.000000PM",NA,"",14,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","14/04/2023  9:26:38AM",283,10,2022,"B0078",72,NA
"STAUS-756-6","PERTH","C&I","NEWBD","OHOT",113,"90-6M","Annulus Panel Assembly",221770,"4000",NA,NA,NA,NA,2023,30,"STAUS",756,6,60,"B0811","",0,NA,0,0,32,NA,"",1,2023-04-02,"06/03/2023","12:00:00.000000AM",2023-01-24,"12:00:00.000000AM","24/02/2023","11:59:00.000000PM","09/03/2023","11:59:00.000000PM",NA,"21/03/2023"," 8:00:00.000000AM","24/03/2023"," 5:00:00.000000PM",NA,"",30,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,4,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"LSORIANO","19/07/2023  9:45:21PM",181,1,2023,"B0811",336,NA
"STAUS-830-1","PERTH","C&I","PSTJB","OPEN",112,"90-6M","ASSIMILATE ALL SJDF GEAR NEAR WAREHOUSE FOR TEAM TO PREPARE PACKING LIST",192493,"1",NA,NA,NA,NA,2023,30,"STAUS",830,1,10,"B0811","",0,NA,0,0,4,NA,"",1,2023-04-03,"04/04/2023","12:00:00.000000AM",2023-04-03,"12:00:00.000000AM","03/04/2023","11:59:00.000000PM","06/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",5,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","11/05/2023  5:54:20PM",112,4,2023,"B0811",4,NA
"STAUS-835-7","PERTH","INTV SLTN","PREJB","OPEN",111,"90-6M","PRE-JOB ACTIVITIES",219032,"7000",NA,NA,NA,NA,2023,30,"STAUS",835,7,10,"B0811","BUSTR",0,NA,0,0,60,NA,"",1,2023-04-04,"04/04/2023","12:00:00.000000AM",2023-04-04,"12:00:00.000000AM","20/04/2023","11:59:00.000000PM","01/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",10,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","11/05/2023  5:54:20PM",111,4,2023,"B0811",60,NA
"STAUS-824-1","PERTH","C&I","NEWBD","OHWP",109,"90-6M","2 x CRAWLER SERVICING",223873,"4000",NA,NA,NA,NA,2023,30,"STAUS",824,1,10,"B0811","",0,NA,0,0,8,NA,"APAC05",1,2023-04-06,"16/03/2023","12:00:00.000000AM",2023-03-16,"12:00:00.000000AM","22/03/2023","11:59:00.000000PM","22/03/2023","11:59:00.000000PM",NA,"03/04/2023"," 8:00:00.000000AM","03/04/2023"," 5:00:00.000000PM",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","11/05/2023  5:54:20PM",130,3,2023,"B0811",8,NA
"STABO-546-1","ABERDEEN","DRILL SUPP","PLAN","OPEN",108,"90-6M","Hotstab / Manifold (Various Manufacturers)",184031,"4260","26533","BP00597","BP00597","STAB HIGH FLOW Ø75MM 2 PORT KIT",2023,30,"STABO",546,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-04-07,"07/04/2023","12:00:00.000000AM",2023-04-07,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",2,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_HF_STAB_75MM_2PORT",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"PMAHAJAN","07/04/2023  4:27:55AM",108,4,2023,"B0551",1,"BUSTR-26533"
"STABO-556-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",105,"90-6M","DMAC PULL IN TOOL",184031,"4260","9128","BP00315","BP00315","SIT Equipment, Dummy - Tool, Pull-In (DMaC)",2023,30,"STABO",556,1,10,"B0551","BUSTR",0,NA,0,0,37.5,NA,"EMEA0500",1,2023-04-10,"10/04/2023","12:00:00.000000AM",2023-04-10,"12:00:00.000000AM","30/04/2023","11:59:00.000000PM","30/04/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_SIT_PULL_IN_TOOL",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"DCARLIER","09/05/2023  7:48:10AM",105,4,2023,"B0551",1,"BUSTR-9128"
"STAUS-838-1","PERTH","CLIENTOWN","ADHOC","OHOT",105,"90-6M","Tube work at Expro / Oceaneering",224576,"8000",NA,NA,NA,NA,2023,30,"STAUS",838,1,10,"B0811","",0,NA,0,0,8,NA,"",1,2023-04-10,"06/04/2023","12:00:00.000000AM",2023-04-06,"12:00:00.000000AM","14/01/2024","11:59:00.000000PM","14/01/2024","11:59:00.000000PM",NA,"04/04/2023"," 8:00:00.000000AM","06/04/2023"," 5:00:00.000000PM",NA,"",21,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,3,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","11/05/2023  5:54:20PM",109,4,2023,"B0811",8,NA
